Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
9,Ciudad de México,9008,La Magdalena Contreras,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,6,0,6,0,5,3,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,7,5,4,1,6,4,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,1,2,1,0,2,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,1,1,1,1,0,4,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,2,0,1,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a casa habitación,Con violencia,5,0,2,3,4,1,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a casa habitación,Sin violencia,30,13,13,11,26,12,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,2,3,3,4,1,1,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,17,11,8,7,15,9,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,4,1,1,2,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,4,1,0,3,3,1,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de autopartes,Sin violencia,7,6,5,6,6,10,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,14,13,8,6,7,10,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,1,3,1,1,1,2,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,1,0,0,1,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,1,0,2,0,1,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,3,0,1,6,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,1,0,1,1,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo en transporte individual,Con violencia,1,2,0,1,3,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a negocio,Con violencia,10,4,5,6,4,7,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo a negocio,Sin violencia,10,4,14,12,12,12,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Otros robos,Con violencia,2,0,0,0,0,2,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Robo,Otros robos,Sin violencia,30,12,30,22,33,17,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Fraude,Fraude,Fraude,10,13,17,15,15,14,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,3,4,2,7,7,8,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Extorsión,Extorsión,Extorsión,0,6,2,1,2,1,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,24,19,25,23,31,17,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Despojo,Despojo,Despojo,4,8,9,4,14,8,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,3,6,9,11,6,6,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La familia,Violencia familiar,Violencia familiar,Violencia familiar,57,77,77,76,76,88,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,0,0,1,1,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,2,0,2,1,1,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,2,3,0,0,1,2,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,6,5,8,10,6,17,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,20,32,38,39,35,25,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,4,3,2,5,3,2,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,0,0,0,1,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,7,11,8,10,5,5,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,1,4,0,4,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,22,5,8,8,7,10,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9008,La Magdalena Contreras,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,4,9,12,13,11,6,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,2,0,1,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,2,0,0,1,1,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,1,1,0,1,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,1,1,3,0,1,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,2,0,1,0,3,0,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,2,1,2,0,0,,,,,,
9,Ciudad de México,9009,Milpa Alta,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,1,2,4,7,7,7,,,,,,
